config_id,month,phase,net_R,N,wins,losses
V49_7B_0044,2021-02,TRAIN,-0.7920000000000003,5,2,3
V49_7B_0044,2021-08,TRAIN,-2.1387,8,3,5
V49_7B_0044,2022-05,TRAIN,0.6630999999999998,4,2,2
V49_7B_0044,2022-11,TRAIN,2.2546,5,3,2
V49_7B_0044,2023-01,VAL,-2.3217999999999996,6,2,4
V49_7B_0044,2023-07,VAL,1.5812,3,2,1
V49_7B_0044,2024-04,VAL,-4.6752,6,1,5
V49_7B_0044,2024-10,VAL,3.3674,10,6,4
V49_7B_0045,2020-03,TRAIN,3.3217,7,4,3
V49_7B_0045,2020-09,TRAIN,-4.8563,10,2,8
V49_7B_0045,2021-02,TRAIN,-5.614,5,0,5
V49_7B_0045,2021-08,TRAIN,-5.3813,10,2,8
V49_7B_0045,2022-05,TRAIN,2.1048999999999998,9,4,5
V49_7B_0045,2022-11,TRAIN,-1.5447000000000002,15,5,10
V49_7B_0045,2023-01,VAL,-2.9401,11,3,8
V49_7B_0045,2023-07,VAL,-1.7879,7,2,5
V49_7B_0045,2024-04,VAL,-6.2498000000000005,11,2,9
V49_7B_0045,2024-10,VAL,4.7236,17,8,9
V49_7B_0046,2020-03,TRAIN,-5.584,11,2,9
V49_7B_0046,2020-09,TRAIN,-1.7468,7,2,5
V49_7B_0046,2021-02,TRAIN,-1.3083,5,2,3
V49_7B_0046,2021-08,TRAIN,-1.237,10,4,6
V49_7B_0046,2022-05,TRAIN,2.6239000000000003,6,3,3
V49_7B_0046,2022-11,TRAIN,-5.2322,5,0,5
V49_7B_0046,2023-01,VAL,-0.14769999999999994,9,4,5
V49_7B_0046,2023-07,VAL,-4.4814,4,0,4
V49_7B_0046,2024-04,VAL,-3.4868,5,1,4
V49_7B_0046,2024-10,VAL,-1.0710000000000002,9,3,6
V49_7B_0047,2020-03,TRAIN,5.8135,6,4,2
V49_7B_0047,2020-09,TRAIN,-6.5073,9,1,8
V49_7B_0047,2021-02,TRAIN,-5.7373,5,0,5
V49_7B_0047,2021-08,TRAIN,-7.1405,9,1,8
V49_7B_0047,2022-05,TRAIN,6.0799,7,4,3
V49_7B_0047,2022-11,TRAIN,0.7539000000000009,15,5,10
V49_7B_0047,2023-01,VAL,-0.6750999999999998,7,2,5
V49_7B_0047,2023-07,VAL,-0.8829999999999998,7,2,5
V49_7B_0047,2024-04,VAL,-11.5785,10,0,10
V49_7B_0047,2024-10,VAL,5.166499999999999,15,7,8
V49_7B_0048,2020-03,TRAIN,-7.8905,13,2,11
V49_7B_0048,2020-09,TRAIN,-1.7185000000000004,12,4,8
V49_7B_0048,2021-02,TRAIN,-1.9288000000000003,7,2,5
V49_7B_0048,2021-08,TRAIN,-2.1875,12,4,8
V49_7B_0048,2022-05,TRAIN,3.3151,8,4,4
V49_7B_0048,2022-11,TRAIN,1.623,7,3,4
V49_7B_0048,2023-01,VAL,0.3979999999999999,12,5,7
V49_7B_0048,2023-07,VAL,-2.2220000000000004,7,2,5
V49_7B_0048,2024-04,VAL,-4.5573999999999995,9,2,7
V49_7B_0048,2024-10,VAL,1.8559999999999997,14,6,8
V49_7B_0049,2020-03,TRAIN,13.0022,9,7,2
V49_7B_0049,2020-09,TRAIN,-4.1161,10,2,8
V49_7B_0049,2021-02,TRAIN,-3.4562999999999997,3,0,3
V49_7B_0049,2021-08,TRAIN,-10.7479,9,0,9
V49_7B_0049,2022-05,TRAIN,-5.6684,5,0,5
V49_7B_0049,2022-11,TRAIN,1.6457000000000002,14,5,9
V49_7B_0049,2023-01,VAL,2.9848,10,4,6
V49_7B_0049,2023-07,VAL,1.6203,14,5,9
V49_7B_0049,2024-04,VAL,-5.7181999999999995,8,1,7
V49_7B_0049,2024-10,VAL,4.1326,16,7,9
V49_7B_0050,2020-03,TRAIN,7.7874,11,7,4
V49_7B_0050,2020-09,TRAIN,-7.275399999999999,12,2,10
V49_7B_0050,2021-02,TRAIN,-4.5177,4,0,4
V49_7B_0050,2021-08,TRAIN,-11.4499,12,1,11
V49_7B_0050,2022-05,TRAIN,-1.8417999999999999,7,2,5
V49_7B_0050,2022-11,TRAIN,-3.1829,16,5,11
V49_7B_0050,2023-01,VAL,-4.297999999999999,15,4,11
V49_7B_0050,2023-07,VAL,1.0388000000000002,15,6,9
V49_7B_0050,2024-04,VAL,-10.5413,9,0,9
V49_7B_0050,2024-10,VAL,-1.0301999999999998,20,8,12
V49_7B_0051,2020-03,TRAIN,-9.2411,11,1,10
V49_7B_0051,2020-09,TRAIN,-8.1654,18,5,13
V49_7B_0051,2021-02,TRAIN,-0.27359999999999984,9,4,5
V49_7B_0051,2021-08,TRAIN,-7.7562,19,6,13
V49_7B_0051,2022-05,TRAIN,1.9950999999999999,5,3,2
V49_7B_0051,2022-11,TRAIN,4.0159,8,5,3
V49_7B_0051,2023-01,VAL,-8.1432,14,3,11
V49_7B_0051,2023-07,VAL,1.8332,5,3,2
V49_7B_0051,2024-04,VAL,-8.1123,9,1,8
V49_7B_0051,2024-10,VAL,3.7248,14,8,6
V49_7B_0052,2020-03,TRAIN,5.6679,6,4,2
V49_7B_0052,2020-09,TRAIN,-6.5448,6,0,6
V49_7B_0052,2021-02,TRAIN,-3.5064,3,0,3
V49_7B_0052,2021-08,TRAIN,-8.3323,10,1,9
V49_7B_0052,2022-05,TRAIN,-3.1750999999999996,6,1,5
V49_7B_0052,2022-11,TRAIN,-2.0618999999999996,14,4,10
V49_7B_0052,2023-01,VAL,-3.6536999999999997,13,3,10
V49_7B_0052,2023-07,VAL,2.7230000000000008,13,5,8
V49_7B_0052,2024-04,VAL,-6.9905,6,0,6
V49_7B_0052,2024-10,VAL,3.513,9,4,5
V49_7B_0053,2020-03,TRAIN,9.660699999999999,12,7,5
V49_7B_0053,2020-09,TRAIN,-8.6226,17,3,14
V49_7B_0053,2021-02,TRAIN,-8.2369,7,0,7
V49_7B_0053,2021-08,TRAIN,-18.1669,17,1,16
V49_7B_0053,2022-05,TRAIN,-0.04479999999999995,15,5,10
V49_7B_0053,2022-11,TRAIN,-9.2223,23,5,18
V49_7B_0053,2023-01,VAL,-6.420299999999999,21,5,16
V49_7B_0053,2023-07,VAL,5.5931999999999995,16,7,9
V49_7B_0053,2024-04,VAL,-10.3347,14,2,12
V49_7B_0053,2024-10,VAL,3.8263,25,10,15
V49_7B_0054,2020-03,TRAIN,7.5459000000000005,6,4,2
V49_7B_0054,2020-09,TRAIN,-4.3305,7,1,6
V49_7B_0054,2021-02,TRAIN,-2.3517,2,0,2
V49_7B_0054,2021-08,TRAIN,-8.3467,7,0,7
V49_7B_0054,2022-05,TRAIN,-3.3541,3,0,3
V49_7B_0054,2022-11,TRAIN,4.1359,9,4,5
V49_7B_0054,2023-01,VAL,2.9298,7,3,4
V49_7B_0054,2023-07,VAL,6.1924,10,5,5
V49_7B_0054,2024-04,VAL,-7.0398,6,0,6
V49_7B_0054,2024-10,VAL,4.9996,9,5,4
V49_7B_0055,2020-03,TRAIN,4.2484,6,4,2
V49_7B_0055,2020-09,TRAIN,-5.0506,7,1,6
V49_7B_0055,2021-02,TRAIN,-1.2745,1,0,1
V49_7B_0055,2021-08,TRAIN,-7.663399999999999,6,0,6
V49_7B_0055,2022-05,TRAIN,-2.3056,2,0,2
V49_7B_0055,2022-11,TRAIN,0.6602999999999997,10,4,6
V49_7B_0055,2023-01,VAL,-1.5589999999999997,4,1,3
V49_7B_0055,2023-07,VAL,-3.8407999999999998,6,1,5
V49_7B_0055,2024-04,VAL,-7.1966,6,0,6
V49_7B_0055,2024-10,VAL,1.5811,13,6,7
V49_7B_0056,2020-03,TRAIN,0.5154000000000003,6,3,3
V49_7B_0056,2020-09,TRAIN,-1.4948,6,2,4
V49_7B_0056,2021-02,TRAIN,-2.2498,2,0,2
V49_7B_0056,2021-08,TRAIN,-6.6586,8,1,7
V49_7B_0056,2022-05,TRAIN,-4.1643,6,1,5
V49_7B_0056,2022-11,TRAIN,-1.2,10,4,6
V49_7B_0056,2023-01,VAL,1.9270999999999998,12,6,6
V49_7B_0056,2023-07,VAL,-4.4999,13,4,9
V49_7B_0056,2024-04,VAL,-4.1921,6,1,5
V49_7B_0056,2024-10,VAL,-0.15920000000000023,9,4,5
V49_7B_0057,2020-03,TRAIN,3.4205000000000005,5,3,2
V49_7B_0057,2020-09,TRAIN,-5.3888,5,0,5
V49_7B_0057,2021-02,TRAIN,-2.2292,2,0,2
V49_7B_0057,2021-08,TRAIN,-6.0831,7,1,6
V49_7B_0057,2022-05,TRAIN,-5.563,5,0,5
V49_7B_0057,2022-11,TRAIN,-0.5505999999999995,10,3,7
V49_7B_0057,2023-01,VAL,-3.8024999999999998,10,2,8
V49_7B_0057,2023-07,VAL,-3.8633999999999995,13,3,10
V49_7B_0057,2024-04,VAL,-6.647,6,0,6
V49_7B_0057,2024-10,VAL,3.9656000000000002,9,4,5
V49_7B_0058,2020-03,TRAIN,-7.4199,19,5,14
V49_7B_0058,2020-09,TRAIN,-7.0642,20,6,14
V49_7B_0058,2021-02,TRAIN,-0.6641999999999999,13,6,7
V49_7B_0058,2021-08,TRAIN,-0.31379999999999963,20,9,11
V49_7B_0058,2022-05,TRAIN,0.3363000000000005,9,4,5
V49_7B_0058,2022-11,TRAIN,0.6071,9,4,5
V49_7B_0058,2023-01,VAL,0.024100000000000454,20,9,11
V49_7B_0058,2023-07,VAL,-2.7687,7,2,5
V49_7B_0058,2024-04,VAL,-7.1083,13,3,10
V49_7B_0058,2024-10,VAL,-0.03359999999999985,18,8,10
V49_7B_0059,2020-03,TRAIN,2.7484,6,4,2
V49_7B_0059,2020-09,TRAIN,-6.7535,8,1,7
V49_7B_0059,2021-02,TRAIN,-2.1902,4,1,3
V49_7B_0059,2021-08,TRAIN,-8.9709,9,1,8
V49_7B_0059,2022-05,TRAIN,2.916,4,3,1
V49_7B_0059,2022-11,TRAIN,-1.2952000000000004,12,5,7
V49_7B_0059,2023-01,VAL,0.8212000000000004,6,3,3
V49_7B_0059,2023-07,VAL,-3.1153,7,2,5
V49_7B_0059,2024-04,VAL,-6.8884,8,1,7
V49_7B_0059,2024-10,VAL,1.0239,17,9,8
V49_7B_0060,2020-03,TRAIN,4.642,7,4,3
V49_7B_0060,2020-09,TRAIN,-6.5448,6,0,6
V49_7B_0060,2021-02,TRAIN,-2.3005,2,0,2
V49_7B_0060,2021-08,TRAIN,-10.765,9,0,9
V49_7B_0060,2022-05,TRAIN,-4.408399999999999,7,1,6
V49_7B_0060,2022-11,TRAIN,-3.3942,12,3,9
V49_7B_0060,2023-01,VAL,-3.8392999999999993,15,4,11
V49_7B_0060,2023-07,VAL,1.5980000000000005,14,5,9
V49_7B_0060,2024-04,VAL,-6.9905,6,0,6
V49_7B_0060,2024-10,VAL,4.6006,11,5,6
V49_7B_0061,2020-03,TRAIN,1.4389999999999996,7,3,4
V49_7B_0061,2020-09,TRAIN,-2.7586000000000004,9,2,7
V49_7B_0061,2021-02,TRAIN,-5.767,5,0,5
V49_7B_0061,2021-08,TRAIN,-7.204,11,2,9
V49_7B_0061,2022-05,TRAIN,-0.9039999999999999,7,2,5
V49_7B_0061,2022-11,TRAIN,-7.6278999999999995,16,3,13
V49_7B_0061,2023-01,VAL,-8.434099999999999,14,2,12
V49_7B_0061,2023-07,VAL,-1.9683000000000002,14,4,10
V49_7B_0061,2024-04,VAL,-7.9928,7,0,7
V49_7B_0061,2024-10,VAL,2.3748,10,4,6
V49_7B_0062,2020-03,TRAIN,4.689299999999999,7,4,3
V49_7B_0062,2020-09,TRAIN,-6.7262,6,0,6
V49_7B_0062,2021-02,TRAIN,-3.6751,3,0,3
V49_7B_0062,2021-08,TRAIN,-8.943,10,1,9
V49_7B_0062,2022-05,TRAIN,-4.7111,7,1,6
V49_7B_0062,2022-11,TRAIN,-9.5868,17,3,14
V49_7B_0062,2023-01,VAL,-6.1986,17,4,13
V49_7B_0062,2023-07,VAL,0.9638,14,5,9
V49_7B_0062,2024-04,VAL,-7.3209,6,0,6
V49_7B_0062,2024-10,VAL,0.4675999999999998,11,4,7
V49_7B_0063,2020-03,TRAIN,13.0022,9,7,2
V49_7B_0063,2020-09,TRAIN,-5.1654,11,2,9
V49_7B_0063,2021-02,TRAIN,-4.5401,4,0,4
V49_7B_0063,2021-08,TRAIN,-13.1356,11,0,11
V49_7B_0063,2022-05,TRAIN,0.2927000000000002,6,2,4
V49_7B_0063,2022-11,TRAIN,1.6093000000000006,14,5,9
V49_7B_0063,2023-01,VAL,0.8334000000000001,12,4,8
V49_7B_0063,2023-07,VAL,1.6203,14,5,9
V49_7B_0063,2024-04,VAL,-5.7181999999999995,8,1,7
V49_7B_0063,2024-10,VAL,2.9212,17,7,10
V49_7B_0064,2020-03,TRAIN,4.3484,6,4,2
V49_7B_0064,2020-09,TRAIN,-5.8462,8,1,7
V49_7B_0064,2021-02,TRAIN,-1.1795,1,0,1
V49_7B_0064,2021-08,TRAIN,-5.3093,7,1,6
V49_7B_0064,2022-05,TRAIN,-2.287,2,0,2
V49_7B_0064,2022-11,TRAIN,0.8794,10,4,6
V49_7B_0064,2023-01,VAL,-2.5278,5,1,4
V49_7B_0064,2023-07,VAL,-3.7652,6,1,5
V49_7B_0064,2024-04,VAL,-7.0122,6,0,6
V49_7B_0064,2024-10,VAL,2.8022,13,6,7
V49_7B_0065,2020-03,TRAIN,7.2874,11,8,3
V49_7B_0065,2020-09,TRAIN,-9.044599999999999,15,3,12
V49_7B_0065,2021-02,TRAIN,-5.4277,7,1,6
V49_7B_0065,2021-08,TRAIN,-9.2231,14,3,11
V49_7B_0065,2022-05,TRAIN,-1.0757999999999999,12,5,7
V49_7B_0065,2022-11,TRAIN,-7.2496,22,7,15
V49_7B_0065,2023-01,VAL,4.0192000000000005,17,9,8
V49_7B_0065,2023-07,VAL,-0.6798999999999997,16,7,9
V49_7B_0065,2024-04,VAL,-12.9676,13,1,12
V49_7B_0065,2024-10,VAL,-3.5241,22,9,13
V49_7B_0066,2020-03,TRAIN,-8.0861,17,4,13
V49_7B_0066,2020-09,TRAIN,-0.25910000000000033,9,4,5
V49_7B_0066,2021-02,TRAIN,2.1958,7,4,3
V49_7B_0066,2021-08,TRAIN,0.8354999999999999,12,6,6
V49_7B_0066,2022-05,TRAIN,-0.13890000000000002,7,3,4
V49_7B_0066,2022-11,TRAIN,-1.3993999999999998,6,2,4
V49_7B_0066,2023-01,VAL,5.9585,13,8,5
V49_7B_0066,2023-07,VAL,-4.6417,4,0,4
V49_7B_0066,2024-04,VAL,-4.6800999999999995,6,1,5
V49_7B_0066,2024-10,VAL,-3.8891999999999998,12,4,8
V49_7B_0067,2020-03,TRAIN,-8.5452,8,0,8
V49_7B_0067,2020-09,TRAIN,-3.9107000000000003,6,1,5
V49_7B_0067,2021-02,TRAIN,1.4871,4,2,2
V49_7B_0067,2021-08,TRAIN,4.391,9,5,4
V49_7B_0067,2022-05,TRAIN,2.4984,6,3,3
V49_7B_0067,2022-11,TRAIN,-4.2264,4,0,4
V49_7B_0067,2023-01,VAL,0.43699999999999983,8,3,5
V49_7B_0067,2023-07,VAL,-2.3626,2,0,2
V49_7B_0067,2024-04,VAL,-3.0244999999999997,5,1,4
V49_7B_0067,2024-10,VAL,0.9082999999999999,7,3,4
V49_7B_0068,2020-03,TRAIN,-7.1009,9,1,8
V49_7B_0068,2020-09,TRAIN,-3.7185000000000006,12,4,8
V49_7B_0068,2021-02,TRAIN,-1.8543000000000003,6,2,4
V49_7B_0068,2021-08,TRAIN,-4.4288,10,3,7
V49_7B_0068,2022-05,TRAIN,2.0392,5,3,2
V49_7B_0068,2022-11,TRAIN,3.6801,6,4,2
V49_7B_0068,2023-01,VAL,-0.8716000000000002,9,4,5
V49_7B_0068,2023-07,VAL,-0.8374000000000001,5,2,3
V49_7B_0068,2024-04,VAL,-5.7493,7,1,6
V49_7B_0068,2024-10,VAL,4.7741999999999996,11,7,4
V49_7B_0069,2020-03,TRAIN,-10.5488,10,0,10
V49_7B_0069,2020-09,TRAIN,-1.5297999999999998,9,3,6
V49_7B_0069,2021-02,TRAIN,-3.8678999999999997,6,1,5
V49_7B_0069,2021-08,TRAIN,-0.8711,10,4,6
V49_7B_0069,2022-05,TRAIN,2.5996000000000006,6,3,3
V49_7B_0069,2022-11,TRAIN,2.7351,6,3,3
V49_7B_0069,2023-01,VAL,1.4435,10,5,5
V49_7B_0069,2023-07,VAL,1.3029,4,2,2
V49_7B_0069,2024-04,VAL,-2.9267000000000003,9,3,6
V49_7B_0069,2024-10,VAL,0.5634000000000001,11,5,6
V49_7B_0070,2020-03,TRAIN,-7.9932,19,4,15
V49_7B_0070,2020-09,TRAIN,-4.7227,20,6,14
V49_7B_0070,2021-02,TRAIN,-1.9309999999999998,13,5,8
V49_7B_0070,2021-08,TRAIN,-1.3600000000000003,20,8,12
V49_7B_0070,2022-05,TRAIN,2.2726000000000006,9,4,5
V49_7B_0070,2022-11,TRAIN,-0.4425999999999999,9,3,6
V49_7B_0070,2023-01,VAL,-4.5733999999999995,20,7,13
V49_7B_0070,2023-07,VAL,-3.3963,8,2,6
V49_7B_0070,2024-04,VAL,-7.6158,13,3,10
V49_7B_0070,2024-10,VAL,-6.7625,20,6,14
V49_7B_0071,2020-03,TRAIN,-11.7411,11,0,11
V49_7B_0071,2020-09,TRAIN,-5.5196000000000005,17,4,13
V49_7B_0071,2021-02,TRAIN,-2.1569,8,2,6
V49_7B_0071,2021-08,TRAIN,-1.6390000000000002,16,5,11
V49_7B_0071,2022-05,TRAIN,1.4950999999999999,5,2,3
V49_7B_0071,2022-11,TRAIN,-1.4841,8,2,6
V49_7B_0071,2023-01,VAL,-2.8341000000000003,12,3,9
V49_7B_0071,2023-07,VAL,-2.1668000000000003,5,1,4
V49_7B_0071,2024-04,VAL,-7.1123,9,1,8
V49_7B_0071,2024-10,VAL,9.4993,13,7,6
V49_7B_0072,2020-03,TRAIN,2.4205000000000005,5,3,2
V49_7B_0072,2020-09,TRAIN,-2.3888,5,1,4
V49_7B_0072,2021-02,TRAIN,-2.2292,2,0,2
V49_7B_0072,2021-08,TRAIN,-6.0831,7,1,6
V49_7B_0072,2022-05,TRAIN,-5.563,5,0,5
V49_7B_0072,2022-11,TRAIN,-2.0506,10,3,7
V49_7B_0072,2023-01,VAL,-1.8024999999999998,10,3,7
V49_7B_0072,2023-07,VAL,-5.3634,13,3,10
V49_7B_0072,2024-04,VAL,-6.647,6,0,6
V49_7B_0072,2024-10,VAL,1.9656000000000002,9,4,5
V49_7B_0073,2020-03,TRAIN,3.5406,5,3,2
V49_7B_0073,2020-09,TRAIN,-2.6658,5,1,4
V49_7B_0073,2021-02,TRAIN,-3.4161,3,0,3
V49_7B_0073,2021-08,TRAIN,-7.1266,6,0,6
V49_7B_0073,2022-05,TRAIN,2.6162,3,2,1
V49_7B_0073,2022-11,TRAIN,-1.1280000000000001,9,3,6
V49_7B_0073,2023-01,VAL,1.6400000000000001,4,2,2
V49_7B_0073,2023-07,VAL,-0.8222999999999998,6,2,4
V49_7B_0073,2024-04,VAL,-5.6735,5,0,5
V49_7B_0073,2024-10,VAL,4.5527,9,5,4
V49_7B_0074,2020-03,TRAIN,-10.560599999999999,13,1,12
V49_7B_0074,2020-09,TRAIN,1.6412,14,5,9
V49_7B_0074,2021-02,TRAIN,-4.4763,7,1,6
V49_7B_0074,2021-08,TRAIN,-1.1872000000000003,12,4,8
V49_7B_0074,2022-05,TRAIN,-3.9579000000000004,10,2,8
V49_7B_0074,2022-11,TRAIN,1.9915999999999996,8,3,5
V49_7B_0074,2023-01,VAL,1.6694999999999998,14,5,9
V49_7B_0074,2023-07,VAL,-3.2756,6,1,5
V49_7B_0074,2024-04,VAL,-4.2041,9,2,7
V49_7B_0074,2024-10,VAL,4.914,14,6,8
V49_7B_0075,2020-03,TRAIN,4.2731,4,3,1
V49_7B_0075,2020-09,TRAIN,-4.305,4,0,4
V49_7B_0075,2021-02,TRAIN,-2.3005,2,0,2
V49_7B_0075,2021-08,TRAIN,-7.306800000000001,6,0,6
V49_7B_0075,2022-05,TRAIN,-0.8962999999999997,4,1,3
V49_7B_0075,2022-11,TRAIN,-0.2243000000000004,6,2,4
V49_7B_0075,2023-01,VAL,-1.6629999999999994,8,2,6
V49_7B_0075,2023-07,VAL,1.4763000000000008,8,3,5
V49_7B_0075,2024-04,VAL,-4.8175,4,0,4
V49_7B_0075,2024-10,VAL,3.5138,6,3,3
V49_7B_0076,2020-03,TRAIN,-8.5857,20,5,15
V49_7B_0076,2020-09,TRAIN,-7.8104,23,7,16
V49_7B_0076,2021-02,TRAIN,-0.6619999999999999,13,6,7
V49_7B_0076,2021-08,TRAIN,-0.31379999999999963,20,9,11
V49_7B_0076,2022-05,TRAIN,-2.8804999999999996,12,4,8
V49_7B_0076,2022-11,TRAIN,5.956799999999999,11,7,4
V49_7B_0076,2023-01,VAL,0.29730000000000056,22,10,12
V49_7B_0076,2023-07,VAL,-4.9416,9,2,7
V49_7B_0076,2024-04,VAL,-7.1083,13,3,10
V49_7B_0076,2024-10,VAL,0.14660000000000006,20,9,11
V49_7B_0077,2020-03,TRAIN,1.5663000000000002,5,3,2
V49_7B_0077,2020-09,TRAIN,-2.9455,5,1,4
V49_7B_0077,2021-02,TRAIN,-2.2498,2,0,2
V49_7B_0077,2021-08,TRAIN,-5.5492,7,1,6
V49_7B_0077,2022-05,TRAIN,-5.612299999999999,5,0,5
V49_7B_0077,2022-11,TRAIN,-1.1548,10,4,6
V49_7B_0077,2023-01,VAL,1.5784999999999998,10,5,5
V49_7B_0077,2023-07,VAL,-4.4999,13,4,9
V49_7B_0077,2024-04,VAL,-4.1921,6,1,5
V49_7B_0077,2024-10,VAL,-0.11780000000000013,9,4,5
V49_7B_0078,2020-03,TRAIN,-9.602599999999999,9,0,9
V49_7B_0078,2020-09,TRAIN,-1.4422000000000001,9,3,6
V49_7B_0078,2021-02,TRAIN,-2.7862,5,1,4
V49_7B_0078,2021-08,TRAIN,-0.6002999999999998,8,3,5
V49_7B_0078,2022-05,TRAIN,1.6118,4,2,2
V49_7B_0078,2022-11,TRAIN,3.7527999999999997,5,3,2
V49_7B_0078,2023-01,VAL,-3.5935,6,1,5
V49_7B_0078,2023-07,VAL,-0.4074,3,1,2
V49_7B_0078,2024-04,VAL,-3.982,6,1,5
V49_7B_0078,2024-10,VAL,7.6899,9,6,3
V49_7B_0079,2020-03,TRAIN,-6.510199999999999,9,1,8
V49_7B_0079,2020-09,TRAIN,-1.8113999999999997,12,4,8
V49_7B_0079,2021-02,TRAIN,-3.9147999999999996,6,1,5
V49_7B_0079,2021-08,TRAIN,-3.083,10,3,7
V49_7B_0079,2022-05,TRAIN,3.596,5,3,2
V49_7B_0079,2022-11,TRAIN,2.7193,6,3,3
V49_7B_0079,2023-01,VAL,-1.4259,8,3,5
V49_7B_0079,2023-07,VAL,0.11499999999999999,5,2,3
V49_7B_0079,2024-04,VAL,-5.9079,7,1,6
V49_7B_0079,2024-10,VAL,0.558,11,5,6
V49_7B_0080,2020-03,TRAIN,5.8296,6,4,2
V49_7B_0080,2020-09,TRAIN,-1.7409999999999997,8,2,6
V49_7B_0080,2021-02,TRAIN,-5.7235,5,0,5
V49_7B_0080,2021-08,TRAIN,-8.3045,10,1,9
V49_7B_0080,2022-05,TRAIN,-0.8057999999999998,7,2,5
V49_7B_0080,2022-11,TRAIN,-3.1088999999999993,15,4,11
V49_7B_0080,2023-01,VAL,-7.2445,13,2,11
V49_7B_0080,2023-07,VAL,1.4683,14,5,9
V49_7B_0080,2024-04,VAL,-4.4962,7,1,6
V49_7B_0080,2024-10,VAL,2.3822999999999994,10,4,6
V49_7B_0081,2020-03,TRAIN,-7.2463999999999995,20,4,16
V49_7B_0081,2020-09,TRAIN,-3.0044999999999997,12,3,9
V49_7B_0081,2021-02,TRAIN,-1.868,9,3,6
V49_7B_0081,2021-08,TRAIN,2.0623000000000005,14,6,8
V49_7B_0081,2022-05,TRAIN,3.0874000000000006,10,4,6
V49_7B_0081,2022-11,TRAIN,-5.1076999999999995,8,1,7
V49_7B_0081,2023-01,VAL,5.9152,18,9,9
V49_7B_0081,2023-07,VAL,-7.0289,6,0,6
V49_7B_0081,2024-04,VAL,-1.0292000000000001,6,2,4
V49_7B_0081,2024-10,VAL,-6.7857,15,3,12
V49_7B_0082,2020-03,TRAIN,2.7484,6,4,2
V49_7B_0082,2020-09,TRAIN,-7.6124,11,2,9
V49_7B_0082,2021-02,TRAIN,-3.4646999999999997,5,1,4
V49_7B_0082,2021-08,TRAIN,-7.5606,10,2,8
V49_7B_0082,2022-05,TRAIN,4.3262,7,5,2
V49_7B_0082,2022-11,TRAIN,-2.1644,15,6,9
V49_7B_0082,2023-01,VAL,1.0855000000000004,8,4,4
V49_7B_0082,2023-07,VAL,-3.1153,7,2,5
V49_7B_0082,2024-04,VAL,-8.5241,11,2,9
V49_7B_0082,2024-10,VAL,1.0960999999999999,19,10,9
V49_7B_0083,2020-03,TRAIN,-7.4523,7,0,7
V49_7B_0083,2020-09,TRAIN,-5.696400000000001,5,0,5
V49_7B_0083,2021-02,TRAIN,-1.4138000000000002,4,1,3
V49_7B_0083,2021-08,TRAIN,2.6694999999999993,8,4,4
V49_7B_0083,2022-05,TRAIN,3.6405,5,3,2
V49_7B_0083,2022-11,TRAIN,-4.2265999999999995,4,0,4
V49_7B_0083,2023-01,VAL,5.1098,8,5,3
V49_7B_0083,2023-07,VAL,-2.3739,2,0,2
V49_7B_0083,2024-04,VAL,0.11449999999999982,5,2,3
V49_7B_0083,2024-10,VAL,2.1752000000000002,6,3,3
V49_7B_0084,2020-03,TRAIN,-10.7317,10,0,10
V49_7B_0084,2020-09,TRAIN,-4.0399,9,2,7
V49_7B_0084,2021-02,TRAIN,-3.6573,6,1,5
V49_7B_0084,2021-08,TRAIN,-3.1612,10,3,7
V49_7B_0084,2022-05,TRAIN,3.966,6,3,3
V49_7B_0084,2022-11,TRAIN,4.1467,6,3,3
V49_7B_0084,2023-01,VAL,2.8055,10,4,6
V49_7B_0084,2023-07,VAL,-1.4293999999999998,4,1,3
V49_7B_0084,2024-04,VAL,-5.58,9,2,7
V49_7B_0084,2024-10,VAL,3.6868999999999996,11,5,6
V49_7B_0085,2020-03,TRAIN,7.5738,11,6,5
V49_7B_0085,2020-09,TRAIN,-11.8178,15,1,14
V49_7B_0085,2021-02,TRAIN,-7.7528,7,0,7
V49_7B_0085,2021-08,TRAIN,-2.3154999999999997,13,4,9
V49_7B_0085,2022-05,TRAIN,0.8461000000000001,12,4,8
V49_7B_0085,2022-11,TRAIN,0.4754999999999998,22,7,15
V49_7B_0085,2023-01,VAL,-7.8385,17,3,14
V49_7B_0085,2023-07,VAL,-7.1628,16,3,13
V49_7B_0085,2024-04,VAL,-11.0375,13,1,12
V49_7B_0085,2024-10,VAL,6.0497,21,9,12
V49_7B_0086,2020-03,TRAIN,-9.452,9,0,9
V49_7B_0086,2020-09,TRAIN,-3.3556999999999997,12,4,8
V49_7B_0086,2021-02,TRAIN,-1.6991,6,2,4
V49_7B_0086,2021-08,TRAIN,-2.817,9,3,6
V49_7B_0086,2022-05,TRAIN,2.1214000000000004,5,3,2
V49_7B_0086,2022-11,TRAIN,3.7522,6,4,2
V49_7B_0086,2023-01,VAL,-4.5771999999999995,8,2,6
V49_7B_0086,2023-07,VAL,-0.8056000000000001,3,1,2
V49_7B_0086,2024-04,VAL,-5.3247,7,1,6
V49_7B_0086,2024-10,VAL,6.4174,10,7,3
V49_7B_0087,2020-03,TRAIN,3.5311000000000003,5,3,2
V49_7B_0087,2020-09,TRAIN,-1.8767999999999998,7,2,5
V49_7B_0087,2021-02,TRAIN,-3.4332000000000003,3,0,3
V49_7B_0087,2021-08,TRAIN,-6.4687,8,1,7
